event-id,visible,timestamp,location-long,location-lat,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
507904569,true,1997-02-12 08:22:00.000,-16.10300000000001,11.368,11.368,11.368,"0",-16.103,-16.103,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904570,true,1997-02-15 14:49:00.000,-15.980999999999995,11.489,11.489,11.489,"0",-15.981,-15.981,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904571,true,1997-02-15 16:30:00.000,-16.00799999999998,11.555,11.555,11.555,"0",-16.008,-16.008,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904572,true,1997-02-15 20:04:00.000,-16.031000000000006,11.449,11.449,11.449,"0",-16.031,-16.031,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904573,true,1997-02-19 02:55:00.000,-15.961999999999989,11.439,11.439,11.439,"0",-15.962,-15.962,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904574,true,1997-02-22 08:06:00.000,-15.865999999999985,11.352,11.352,11.352,"0",-15.866,-15.866,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904575,true,1997-02-25 14:39:00.000,-16.062000000000012,11.474,11.474,11.474,"0",-16.062,-16.062,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904576,true,1997-02-25 19:46:00.000,-16.045999999999992,11.443,11.443,11.443,"1",-16.046,-16.046,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904577,true,1997-03-01 04:25:00.000,-16.048000000000002,11.544,11.544,11.544,"0",-16.048,-16.048,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904578,true,1997-03-01 07:13:00.000,-15.899999999999977,11.346,11.346,11.346,"0",-15.9,-15.9,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904579,true,1997-03-04 09:26:00.000,-16.04200000000003,11.598,11.598,11.598,"1",-16.042,-16.042,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904580,true,1997-03-04 15:05:00.000,-16.699000000000012,11.266,11.266,11.266,"0",-16.699,-16.699,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904581,true,1997-03-04 16:46:00.000,-16.067999999999984,11.57,11.57,11.57,"0",-16.068,-16.068,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904582,true,1997-03-08 03:11:00.000,-16.038999999999987,11.448,11.448,11.448,"2",-16.039,-16.039,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904583,true,1997-03-11 02:35:00.000,-16.067000000000007,11.443,11.443,11.443,"0",-16.067,-16.067,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904584,true,1997-03-11 08:32:00.000,-15.97399999999999,11.339,11.339,11.339,"0",-15.974,-15.974,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904585,true,1997-03-14 20:12:00.000,-16.064999999999998,11.434,11.434,11.434,"1",-16.065,-16.065,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904586,true,1997-03-18 03:03:00.000,-16.045999999999992,11.437,11.437,11.437,"1",-16.046,-16.046,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904587,true,1997-03-21 08:17:00.000,-16.019000000000005,11.462,11.462,11.462,"1",-16.019,-16.019,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904588,true,1997-03-24 14:49:00.000,-16.029999999999973,11.471,11.471,11.471,"0",-16.03,-16.03,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904589,true,1997-03-24 19:53:00.000,-16.069000000000017,11.434,11.434,11.434,"1",-16.069,-16.069,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904590,true,1997-03-28 02:50:00.000,-10.004000000000019,19.17,19.17,19.17,"1",-10.004,-10.004,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904591,true,1997-03-28 04:32:00.000,-10.242999999999995,19.23,19.23,19.23,"A",-10.243,-10.243,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904592,true,1997-03-28 07:19:00.000,-9.576000000000022,19.082,19.082,19.082,"0",-9.576,-9.576,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904593,true,1997-03-28 08:00:00.000,-9.130999999999972,18.995,18.995,18.995,"B",-9.131,-9.131,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904594,true,1997-03-31 07:50:00.000,-5.170000000000016,28.381,28.381,28.381,"0",-5.17,-5.17,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904595,true,1997-04-03 18:01:00.000,2.855,43.603,43.603,43.603,"B",2.855,2.855,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904596,true,1997-04-07 00:54:00.000,4.184,47.847,47.847,47.847,"B",4.184,4.184,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904597,true,1997-04-13 17:43:00.000,2.22,52.623,52.623,52.623,"B",2.22,2.22,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904598,true,1997-04-20 15:15:00.000,15.576,59.3,59.3,59.3,"B",15.576,15.576,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904599,true,1997-05-14 02:26:00.000,15.753,59.603,59.603,59.603,"A",15.753,15.753,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904600,true,1997-05-20 11:16:00.000,14.862,59.721,59.721,59.721,"A",14.862,14.862,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904601,true,1997-05-27 03:24:00.000,15.665,59.675,59.675,59.675,"0",15.665,15.665,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904602,true,1997-06-16 09:34:00.000,15.258,59.747,59.747,59.747,"A",15.258,15.258,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904603,true,1997-06-23 15:15:00.000,15.26,60.266,60.266,60.266,"A",15.26,15.26,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904604,true,1997-06-26 15:48:00.000,21.788,57.833,57.833,57.833,"B",21.788,21.788,"argos-doppler-shift",,"Ma50-96/50-00","Ma50-96/50-00","Osprey (A), Southern Sweden"
507904605,true,1996-07-15 16:58:00.000,15.31,59.562,59.562,59.562,"0",15.31,15.31,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904606,true,1996-07-19 01:33:00.000,14.941,59.573,59.573,59.573,"B",14.941,14.941,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904607,true,1996-07-19 03:09:00.000,15.418,59.573,59.573,59.573,"0",15.418,15.418,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904608,true,1996-07-19 05:33:00.000,18.626,59.944,59.944,59.944,"B",18.626,18.626,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904609,true,1996-07-19 09:47:00.000,15.283,59.427,59.427,59.427,"0",15.283,15.283,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904610,true,1996-07-22 08:59:00.000,14.663,59.252,59.252,59.252,"B",14.663,14.663,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904611,true,1996-07-22 09:16:00.000,14.922,59.63,59.63,59.63,"B",14.922,14.922,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904612,true,1996-07-22 09:32:00.000,15.959,58.989,58.989,58.989,"B",15.959,15.959,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904613,true,1996-07-22 10:56:00.000,14.585,59.268,59.268,59.268,"B",14.585,14.585,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904614,true,1996-07-22 14:20:00.000,16.241,59.665,59.665,59.665,"B",16.241,16.241,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904615,true,1996-07-22 17:44:00.000,15.518,59.54,59.54,59.54,"0",15.518,15.518,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904616,true,1996-07-25 22:30:00.000,15.264,59.425,59.425,59.425,"B",15.264,15.264,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904617,true,1996-07-26 00:13:00.000,15.542,59.616,59.616,59.616,"0",15.542,15.542,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904618,true,1996-07-26 01:56:00.000,15.544,59.553,59.553,59.553,"A",15.544,15.544,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904619,true,1996-07-29 01:24:00.000,15.31,59.488,59.488,59.488,"A",15.31,15.31,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904620,true,1996-07-29 03:03:00.000,15.449,59.556,59.556,59.556,"3",15.449,15.449,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904621,true,1996-07-29 06:58:00.000,16.912,59.957,59.957,59.957,"B",16.912,16.912,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904622,true,1996-07-29 09:40:00.000,15.721,59.106,59.106,59.106,"0",15.721,15.721,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904623,true,1996-08-01 08:38:00.000,15.5,59.566,59.566,59.566,"B",15.5,15.5,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904624,true,1996-08-01 09:10:00.000,15.528,59.639,59.639,59.639,"B",15.528,15.528,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904625,true,1996-08-01 09:13:00.000,15.489,59.576,59.576,59.576,"0",15.489,15.489,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904626,true,1996-08-01 10:42:00.000,12.729,59.336,59.336,59.336,"B",12.729,12.729,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904627,true,1996-08-01 12:25:00.000,16.112,59.575,59.575,59.575,"B",16.112,16.112,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904628,true,1996-08-01 15:44:00.000,15.394,59.561,59.561,59.561,"1",15.394,15.394,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904629,true,1996-08-05 01:47:00.000,15.414,59.547,59.547,59.547,"1",15.414,15.414,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904630,true,1996-08-08 01:13:00.000,16.217,59.313,59.313,59.313,"B",16.217,16.217,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904631,true,1996-08-08 02:55:00.000,15.468,59.456,59.456,59.456,"B",15.468,15.468,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904632,true,1996-08-08 04:33:00.000,15.43,59.549,59.549,59.549,"1",15.43,15.43,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904633,true,1996-08-08 04:59:00.000,15.287,59.718,59.718,59.718,"B",15.287,15.287,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904634,true,1996-08-08 07:53:00.000,15.448,59.78,59.78,59.78,"A",15.448,15.448,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904635,true,1996-08-08 08:18:00.000,15.018,59.617,59.617,59.617,"B",15.018,15.018,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904636,true,1996-08-08 09:28:00.000,16.113,60.611,60.611,60.611,"B",16.113,16.113,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904637,true,1996-08-08 09:56:00.000,14.74,60.12,60.12,60.12,"B",14.74,14.74,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904638,true,1996-08-11 10:40:00.000,13.12,58.806,58.806,58.806,"B",13.12,13.12,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904639,true,1996-08-11 17:08:00.000,14.898,59.562,59.562,59.562,"0",14.898,14.898,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904640,true,1996-08-15 01:37:00.000,15.404,59.567,59.567,59.567,"1",15.404,15.404,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904641,true,1996-08-18 02:49:00.000,15.186,59.652,59.652,59.652,"B",15.186,15.186,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904642,true,1996-08-18 06:22:00.000,15.577,59.564,59.564,59.564,"0",15.577,15.577,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904643,true,1996-08-18 06:45:00.000,14.43,59.741,59.741,59.741,"B",14.43,14.43,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904644,true,1996-08-18 07:45:00.000,15.187,59.444,59.444,59.444,"A",15.187,15.187,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904645,true,1996-08-18 08:02:00.000,15.285,59.43,59.43,59.43,"B",15.285,15.285,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904646,true,1996-08-18 08:28:00.000,15.393,59.451,59.451,59.451,"B",15.393,15.393,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904647,true,1996-08-18 09:23:00.000,14.257,59.562,59.562,59.562,"B",14.257,14.257,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904648,true,1996-08-18 10:07:00.000,15.244,59.343,59.343,59.343,"B",15.244,15.244,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904649,true,1996-08-21 09:31:00.000,15.374,59.331,59.331,59.331,"B",15.374,15.374,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904650,true,1996-08-21 15:08:00.000,15.313,59.229,59.229,59.229,"A",15.313,15.313,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904651,true,1996-08-21 16:50:00.000,21.635,59.951,59.951,59.951,"B",21.635,21.635,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904652,true,1996-08-21 18:32:00.000,16.15,59.539,59.539,59.539,"B",16.15,16.15,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904653,true,1996-09-20 11:46:00.000,13.455,59.377,59.377,59.377,"B",13.455,13.455,"argos-doppler-shift",,"Ma51-96","Ma51-96","Osprey (A), Southern Sweden"
507904654,true,1997-07-18 00:39:00.000,15.536,59.857,59.857,59.857,"1",15.536,15.536,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904655,true,1997-07-18 06:24:00.000,15.666,59.79,59.79,59.79,"B",15.666,15.666,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904656,true,1997-07-26 02:32:00.000,15.628,59.802,59.802,59.802,"A",15.628,15.628,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904657,true,1997-08-02 12:52:00.000,15.639,59.802,59.802,59.802,"1",15.639,15.639,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904658,true,1997-08-02 13:20:00.000,15.685,59.849,59.849,59.849,"B",15.685,15.685,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904659,true,1997-08-02 15:35:00.000,15.883,59.905,59.905,59.905,"B",15.883,15.883,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904660,true,1997-08-02 16:35:00.000,15.622,59.869,59.869,59.869,"B",15.622,15.622,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904661,true,1997-08-02 17:17:00.000,15.66,59.837,59.837,59.837,"A",15.66,15.66,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904662,true,1997-08-02 18:17:00.000,15.572,59.61,59.61,59.61,"B",15.572,15.572,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904663,true,1997-08-10 08:24:00.000,5.661,47.964,47.964,47.964,"A",5.661,5.661,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904664,true,1997-08-10 10:10:00.000,4.48,48.133,48.133,48.133,"B",4.48,4.48,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904665,true,1997-08-10 13:01:00.000,5.587,48.1,48.1,48.1,"0",5.587,5.587,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904666,true,1997-08-10 17:34:00.000,5.94,48.351,48.351,48.351,"B",5.94,5.94,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904667,true,1997-08-10 18:15:00.000,6.242,48.321,48.321,48.321,"B",6.242,6.242,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904668,true,1997-08-18 06:37:00.000,5.058,47.955,47.955,47.955,"A",5.058,5.058,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904669,true,1997-08-18 08:25:00.000,4.573,48.238,48.238,48.238,"B",4.573,4.573,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904670,true,1997-08-18 11:38:00.000,3.492,48.449,48.449,48.449,"B",3.492,3.492,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904671,true,1997-08-18 15:01:00.000,4.441,48.251,48.251,48.251,"A",4.441,4.441,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904672,true,1997-08-20 19:34:00.000,4.424,48.216,48.216,48.216,"B",4.424,4.424,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904673,true,1997-08-21 02:53:00.000,4.16,48.427,48.427,48.427,"B",4.16,4.16,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904674,true,1997-08-23 12:22:00.000,4.206,48.29,48.29,48.29,"B",4.206,4.206,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904675,true,1997-08-23 17:50:00.000,4.103,48.118,48.118,48.118,"B",4.103,4.103,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904676,true,1997-08-26 06:44:00.000,4.034,48.314,48.314,48.314,"B",4.034,4.034,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904677,true,1997-08-28 16:03:00.000,4.502,48.202,48.202,48.202,"B",4.502,4.502,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904678,true,1997-08-28 17:41:00.000,5.115,48.353,48.353,48.353,"B",5.115,5.115,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904679,true,1997-08-31 06:51:00.000,4.927,48.204,48.204,48.204,"B",4.927,4.927,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904680,true,1997-09-02 15:34:00.000,4.7,47.208,47.208,47.208,"B",4.7,4.7,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904681,true,1997-09-02 17:33:00.000,4.526,47.088,47.088,47.088,"A",4.526,4.526,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904682,true,1997-09-05 09:46:00.000,3.749,46.996,46.996,46.996,"B",3.749,3.749,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904683,true,1997-09-05 13:18:00.000,3.786,46.897,46.897,46.897,"A",3.786,3.786,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904684,true,1997-09-13 02:01:00.000,3.776,46.63,46.63,46.63,"B",3.776,3.776,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904685,true,1997-09-13 03:43:00.000,3.764,46.871,46.871,46.871,"A",3.764,3.764,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904686,true,1997-09-15 08:03:00.000,-0.2259999999999991,41.721,41.721,41.721,"B",-0.226,-0.226,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904687,true,1997-09-15 14:51:00.000,-0.23399999999998045,40.549,40.549,40.549,"B",-0.234,-0.234,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904688,true,1997-09-18 02:55:00.000,-5.463000000000022,34.267,34.267,34.267,"A",-5.463,-5.463,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904689,true,1997-09-18 04:36:00.000,-5.2620000000000005,34.18,34.18,34.18,"B",-5.262,-5.262,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904690,true,1997-09-20 13:49:00.000,-4.492999999999995,27.508,27.508,27.508,"A",-4.493,-4.493,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904691,true,1997-09-20 15:27:00.000,-2.204999999999984,26.728,26.728,26.728,"A",-2.205,-2.205,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904692,true,1997-09-20 19:14:00.000,-3.8240000000000123,26.171,26.171,26.171,"0",-3.824,-3.824,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904693,true,1997-09-23 03:44:00.000,-5.838999999999999,18.88,18.88,18.88,"A",-5.839,-5.839,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904694,true,1997-09-23 07:53:00.000,-5.781000000000006,18.81,18.81,18.81,"A",-5.781,-5.781,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
507904695,true,1997-09-23 08:34:00.000,-5.942000000000007,18.881,18.881,18.881,"B",-5.942,-5.942,"argos-doppler-shift",,"Ma55-97","Ma55-97","Osprey (A), Southern Sweden"
